0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
CN(C)S(=O)(=O)Oc1ccc2[nH]ccc2c1,501.01473804339105,166.02423325511674,78.6226736667988,68.01631830305628,50.173500132937406,47.48481815028952,42.270599387188796,38.09150738401342,24.05770640313801,22.993803557251574,20.901140470282012,12.661888748960944,9.79141664903061,5.889016235581748,5.5699758996573365,1.6178748185767151,0.010444560381992304,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-0.03408466366872117,-0.10922705594280112,-0.132625644152664,-0.19429483655711322,-0.27965412560136943,-0.46381103919330374,-0.5450492257585123,-0.7712759300518737,-0.8368395873889538,-0.8686981765485969,-1.0841034007801618
Brc1ccccc1-c1ccccc1,2558.8971644115086,170.04733506313568,81.57101080880061,41.27593466391828,36.39430071496868,33.68324773498083,25.732103531162707,11.254035780903735,9.969826211070691,9.30202896150278,7.1348093086454885,3.6080506366992697,1.9220754254644266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.07942082144876514,-0.14743239398245986,-0.2476220802000612,-0.3381086485670934,-0.4723932877816308,-0.5553067623362032,-0.5978075192619441,-0.9877386499446326,-1.1559930343552285
Cc1cc(F)ccc1Cl,479.26018072991974,155.07331446133483,67.71481346475939,41.94137102373976,26.740140137126918,20.934811494050926,8.993701436893996,6.9285721557614774,2.3906832708397197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05222393533729797,-0.06928867184607732,-0.26405386859690483,-0.5004366779407395,-0.7699115334530925,-0.9874513565302433
Cc1cccc(C)c1Cl,479.3184548265213,124.95832861541835,48.682972279972574,37.755477602612075,22.07161466230776,20.4183040551869,8.600202071438138,7.4157927072294845,2.4406072715700224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.04152500939337085,-0.05294479800135767,-0.06263168184647154,-0.06905783501410213,-0.20249368257378758,-0.44966410562073533,-0.7506402898227135,-0.8296937227965089,-1.0438753909076792
Cc1nc2cc(OS(=O)(=O)N(C)C)ccc2s1,544.5477846826307,384.7506644705447,126.0447534583624,73.87990218486094,64.76793441124141,50.3485591866554,49.54813932556486,45.782259346313126,35.46644313632165,25.141281637710748,22.88079161399043,21.337329437495836,12.656992577437727,9.302583751176114,8.490374502146508,5.643763389842346,1.8673045169938507,0.010172731636249018,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-0.0347833451574648,-0.05208726704052044,-0.06227194145531555,-0.10947945687528172,-0.13257861219104367,-0.28320174433297524,-0.5228544409703235,-0.7715196172893823,-0.8198986203722444,-0.8406328503928658,-0.9422934581782803
Brc1ccsc1,2558.0892815039406,405.10546367259303,66.8427175068228,29.046904054722443,13.264401865281778,5.35658311220363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23383866709098763,-0.4145746668994194,-0.6882388954352507
Cc1c(N)cccc1Cl,477.85622622100163,134.43878500051636,50.35737858632674,40.73336498661608,25.50926436958008,20.206339313397688,8.489844935468515,7.644204642122779,2.278697267328324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023455172470851996,-0.05173933240904801,-0.12476262926593076,-0.184842259043085,-0.44285216807694316,-0.6912716737966307,-0.7971110700705087,-1.0382412405423187
COc1ccc(Br)cc1,2553.194413931831,158.81978890317743,63.60269195925653,35.81031908809215,28.236621002217092,17.88498612796611,9.719597320762315,7.563525626795758,2.6315111417261416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.049150267433257164,-0.052491866861971645,-0.2548912418107965,-0.2744379721395761,-0.5990369851975892,-0.8009202510991581,-0.9962577397145315
FC(F)(F)c1ccc(Br)cc1,2555.3352732560807,236.236442204609,83.01311347941252,62.24340093706596,61.62936281366802,34.849371771285966,31.575819478078753,11.503801701524136,9.694285431434844,5.701502362174115,2.3339505036335884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25166423997420934,-0.27342853669830836,-0.5982387143230481,-0.9741191286185494
