id,0.1,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
"1H-indol-5-yl N,N-dimethylsulfamate",501.0147380433911,166.02423325511674,78.6226736667988,68.01631830305628,50.173500132937406,47.48481815028952,42.2705993871888,38.09150738401342,24.05770640313801,22.99380355725157,20.90114047028201,12.661888748960944,9.79141664903061,5.889016235581748,5.5699758996573365,1.6178748185767151,0.0104445603819923,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-0.0340846636687211,-0.1092270559428011,-0.132625644152664,-0.1942948365571132,-0.2796541256013694,-0.4638110391933037,-0.5450492257585123,-0.7712759300518737,-0.8368395873889538,-0.8686981765485969,-1.0841034007801618
"2-bromo-1,1'-biphenyl",2558.8971644115086,170.04733506313568,81.57101080880061,41.27593466391828,36.39430071496868,33.68324773498083,25.732103531162707,11.254035780903736,9.969826211070693,9.30202896150278,7.1348093086454885,3.6080506366992697,1.9220754254644263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0794208214487651,-0.1474323939824598,-0.2476220802000612,-0.3381086485670934,-0.4723932877816308,-0.5553067623362032,-0.5978075192619441,-0.9877386499446326,-1.1559930343552285
2-Chloro-5-fluorotoluene,479.2601807299197,155.07331446133483,67.71481346475939,41.94137102373976,26.74014013712692,20.934811494050926,8.993701436893996,6.928572155761477,2.39068327083972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0522239353372979,-0.0692886718460773,-0.2640538685969048,-0.5004366779407395,-0.7699115334530925,-0.9874513565302432
2-Chloro-m-xylene,479.3184548265213,124.95832861541837,48.682972279972574,37.75547760261208,22.07161466230776,20.4183040551869,8.600202071438138,7.4157927072294845,2.4406072715700224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0415250093933708,-0.0529447980013576,-0.0626316818464715,-0.0690578350141021,-0.2024936825737875,-0.4496641056207353,-0.7506402898227135,-0.8296937227965089,-1.0438753909076792
"(2-Methyl-1,3-benzothiazol-5-yl) N,N-dimethylsulfamate",544.5477846826307,384.7506644705447,126.0447534583624,73.87990218486094,64.76793441124141,50.3485591866554,49.54813932556486,45.782259346313126,35.46644313632165,25.141281637710748,22.88079161399043,21.33732943749584,12.656992577437729,9.302583751176114,8.490374502146508,5.643763389842346,1.8673045169938507,0.010172731636249,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-0.0347833451574648,-0.0520872670405204,-0.0622719414553155,-0.1094794568752817,-0.1325786121910436,-0.2832017443329752,-0.5228544409703235,-0.7715196172893823,-0.8198986203722444,-0.8406328503928658,-0.9422934581782804
3-Bromothiophene,2558.0892815039406,405.105463672593,66.8427175068228,29.046904054722443,13.264401865281778,5.35658311220363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2338386670909876,-0.4145746668994194,-0.6882388954352507
3-Chloro-2-methylaniline,477.8562262210016,134.43878500051636,50.35737858632674,40.73336498661608,25.50926436958008,20.206339313397688,8.489844935468515,7.644204642122779,2.278697267328324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0234551724708519,-0.051739332409048,-0.1247626292659307,-0.184842259043085,-0.4428521680769431,-0.6912716737966307,-0.7971110700705087,-1.0382412405423187
4-Bromoanisole,2553.194413931831,158.81978890317745,63.60269195925653,35.81031908809215,28.23662100221709,17.88498612796611,9.719597320762317,7.563525626795758,2.6315111417261416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0491502674332571,-0.0524918668619716,-0.2548912418107965,-0.2744379721395761,-0.5990369851975892,-0.8009202510991581,-0.9962577397145316
4-Bromobenzotrifluoride,2555.3352732560807,236.236442204609,83.01311347941252,62.24340093706596,61.62936281366802,34.849371771285966,31.575819478078756,11.503801701524136,9.694285431434844,5.701502362174115,2.3339505036335884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2516642399742093,-0.2734285366983083,-0.5982387143230481,-0.9741191286185494
"4-Chloro-N,N-dimethylbenzamide",479.455747955967,177.71974454693586,73.76585967757688,53.0345317969868,35.08080367529503,31.394763583991192,23.47438811267725,16.16145774241401,9.732834456974322,9.636189841035492,4.868908427729469,2.121507485723335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-0.0050747620381027,-0.0221143324181119,-0.079089891058854,-0.1378581791594423,-0.2567073594556666,-0.2948480106111236,-0.5982321132575212,-0.7684000859640773,-0.8818378372182648,-1.0098398367805663
