0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78
OCCCCC1=CC=CC=C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.392501181027967,0.0,0.0,10.367906352355757,0.0,0.0,0.0,0.0,1.3619907407407408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.544268392542202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OC(C)CCC1=CC=CC=C1,0.0,0.0,0.0,0.0,0.0,0.0,1.822361111111111,0.0,1.8219444444444446,0.0,0.0,10.227562358276645,-0.18499433106576002,0.0,0.0,0.0,1.2994444444444446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.013681972789115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(C)(O)CCC1=CC=CC=C1,0.0,0.0,0.0,0.0,0.0,0.0,3.6863888888888887,0.0,1.7652314814814813,0.0,0.0,10.24055933484505,0.0,0.0,0.0,0.0,1.2913194444444447,0.0,-0.5457922335600907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.478959750566894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OCCCC1=NC(C2=CC=CC=C2)=C(C3=CC=CC=C3)O1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4403377739984884,0.0,0.0,20.011283044056313,0.0,0.0,0.0,0.0,4.361748866213153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.616565570672713,0.0,0.0,0.0,0.0,8.96829509275397,0.0,0.0,5.9351029856387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=C(N(C)C(N=CN1C)=C1C2=O)N2CCCCC(C)O,0.0,0.0,0.0,0.0,0.0,0.0,5.0786576872101765,0.0,2.4885485953640716,0.0,0.0,1.5310389773065638,-0.35267694423448415,0.0,0.0,0.0,0.0,0.83829320462753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.079743041500347,0.0,0.0,4.2647413023851515,0.0,9.20684215549295,24.519076908541194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OC[C@H]1O[C@@H](N(C=N2)C3=C2C(N(C(C4=CC=CC=C4)=O)C(C5=CC=CC=C5)=O)=NC=N3)[C@H](OC(C6=CC=CC=C6)=O)[C@@H]1OC(C7=CC=CC=C7)=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5968052356555509,0.0,0.0,35.429942684410705,-4.9524784108336695,0.0,0.0,-2.765678241701522,0.8191421156389544,0.15026488732928178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.220257295934015,0.9259984922318072,0.0,1.4172949735449736,0.0,10.384020502708136,54.608895858546,18.025811744513533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OCCN(CC)C(C=C1)=CC=C1/N=N/C2=CC=C([N+]([O-])=O)C=C2Cl,0.0,0.0,0.0,0.0,0.0,0.0,2.0137598668844507,0.0,1.4479540440517304,0.0,0.0,11.4256045920657,0.0,0.0,0.0,0.0,2.0605694921711324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.111225355883093,0.0,2.035831953042312,-0.5164768288238566,0.0,0.0,9.04394864245857,10.67526009171376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.971507143283792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OCC1CCCCN1CCCC2=CC=CC=C2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.699962392555737,0.0,0.0,10.661603270733863,0.41622532963802794,0.0,0.0,0.0,1.4213499149659865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.464722222222222,0.0,0.0,0.0,9.336136869884164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O[C@@H]1C[C@@H](C1)OCC2=CC=CC=C2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2617994142101283,0.0,0.0,10.114500451415134,0.14905507264634177,0.0,0.0,0.0,1.1980461073318218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.03553413958176,0.0,5.574398148148148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=C(OC)[C@H]1N(C(OC(C)(C)C)=O)C[C@H](O)C1,0.0,0.0,0.0,0.0,0.0,0.0,6.472174863000756,0.0,0.27836923658352264,0.0,0.0,0.0,-1.4754922524565388,0.0,0.0,-1.1417970521541942,0.0,0.0,-0.6336357945956161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2100694444444444,0.0,0.0,0.0,9.504404761904762,23.27943405139834,9.756472741874529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=C(OC)[C@H]1N(C(OC(C)(C)C)=O)C[C@@H](O)C1,0.0,0.0,0.0,0.0,0.0,0.0,6.472174863000756,0.0,0.27836923658352264,0.0,0.0,0.0,-1.4754922524565388,0.0,0.0,-1.1417970521541942,0.0,0.0,-0.6336357945956161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2100694444444444,0.0,0.0,0.0,9.504404761904762,23.27943405139834,9.756472741874529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O[C@H]1[C@@H](O2)[C@@H](OC2(C)C)O[C@@H]1[C@@H](CO3)OC3(C)C,0.0,0.0,0.0,0.0,0.0,0.0,7.277719198790627,0.0,0.400356670445956,0.0,0.0,0.0,-2.5299196900982626,0.0,0.0,0.0,0.0,0.0,-1.3472032076719578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.256413454270598,0.0,28.1093002409297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O[C@H]1[C@@]([H])(OC[C@@H]2OC(C)=O)[C@]2([H])OC1,0.0,0.0,0.0,0.0,0.0,0.0,1.3459391534391534,0.0,0.5685232426303857,0.0,0.0,0.0,-1.5755017006802736,0.0,0.0,-0.34792611489040026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.360773337112622,10.673979119425548,15.474212962962962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=C1C2=C(C=CC=C2)C(N1[C@H]3CC[C@H](O)CC3)=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.73156179138322,0.0,0.0,6.955115163349291,-0.3358959015705052,0.0,0.0,-0.3666855631141337,1.0159665532879827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.385462962962963,0.0,0.0,0.0,9.486747291509197,24.46106103552532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=C1C2=C(C=CC=C2)C(N1[C@H]3CC[C@@H](O)CC3)=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.73156179138322,0.0,0.0,6.955115163349291,-0.3358959015705052,0.0,0.0,-0.3666855631141337,1.0159665532879827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.385462962962963,0.0,0.0,0.0,9.486747291509197,24.46106103552532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[H][C@](C1)(O)C[C@H]2CC[C@@H]1N2C(OC(C)(C)C)=O,0.0,0.0,0.0,0.0,0.0,0.0,5.6416619425548,0.0,3.4101436130007556,0.0,0.0,0.0,0.1281358654572926,0.0,0.0,-0.2158333333333331,0.0,0.0,-0.4379101710128497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8452083333333333,0.0,0.0,0.0,9.643349513416478,12.003301681783825,5.398609221466364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OCC1=CC=C(C2=CC=CC=C2)C=C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10621992315444717,0.0,0.0,18.157254346182917,0.0,0.0,0.0,0.0,3.337473072562359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.899052658100278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OCC1=CC=C(S(N(CCC)CCC)(=O)=O)C=C1,0.0,0.0,0.0,0.0,0.0,0.0,3.9306332687140766,0.0,2.6028954081632656,0.0,0.0,6.393177437641723,0.0,0.0,0.0,0.0,1.007484305450576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5148337112622827,0.0,0.0,0.0,8.94907016204094,24.750554610733182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.398648904006046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OCC1=C(N=C(N1CC2=CC=C(C3=C(C4=NN=NN4C(C5=CC=CC=C5)(C6=CC=CC=C6)C7=CC=CC=C7)C=CC=C3)C=C2)CCCC)Cl,0.0,0.0,0.0,0.0,0.0,0.0,2.1546982943728206,0.0,3.2886752075047827,0.0,0.0,48.03475169540214,0.0,0.0,0.0,0.0,9.750804356877358,0.0,-0.8556027002918873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.321433989402724,0.0,0.0,4.0165264372143605,0.0,10.064266771909812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.418890392052328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
