id,0.1,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78
s1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.392501181027967,0.0,0.0,10.367906352355757,0.0,0.0,0.0,0.0,1.3619907407407408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.544268392542202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s2,0.0,0.0,0.0,0.0,0.0,0.0,1.822361111111111,0.0,1.8219444444444448,0.0,0.0,10.227562358276645,-0.18499433106576,0.0,0.0,0.0,1.2994444444444446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.013681972789117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s3,0.0,0.0,0.0,0.0,0.0,0.0,3.6863888888888887,0.0,1.7652314814814811,0.0,0.0,10.24055933484505,0.0,0.0,0.0,0.0,1.291319444444445,0.0,-0.5457922335600907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.478959750566894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4403377739984884,0.0,0.0,20.011283044056317,0.0,0.0,0.0,0.0,4.361748866213153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.616565570672713,0.0,0.0,0.0,0.0,8.96829509275397,0.0,0.0,5.9351029856387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s5,0.0,0.0,0.0,0.0,0.0,0.0,5.0786576872101765,0.0,2.488548595364072,0.0,0.0,1.5310389773065638,-0.3526769442344841,0.0,0.0,0.0,0.0,0.83829320462753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.079743041500347,0.0,0.0,4.264741302385152,0.0,9.20684215549295,24.519076908541194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5968052356555509,0.0,0.0,35.429942684410705,-4.9524784108336695,0.0,0.0,-2.765678241701522,0.8191421156389544,0.1502648873292817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.220257295934015,0.9259984922318072,0.0,1.4172949735449736,0.0,10.384020502708136,54.608895858546,18.025811744513533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s7,0.0,0.0,0.0,0.0,0.0,0.0,2.0137598668844507,0.0,1.4479540440517304,0.0,0.0,11.4256045920657,0.0,0.0,0.0,0.0,2.0605694921711324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.111225355883093,0.0,2.035831953042312,-0.5164768288238566,0.0,0.0,9.04394864245857,10.67526009171376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.971507143283792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.699962392555737,0.0,0.0,10.661603270733863,0.4162253296380279,0.0,0.0,0.0,1.4213499149659865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.464722222222222,0.0,0.0,0.0,9.336136869884164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2617994142101283,0.0,0.0,10.114500451415134,0.1490550726463417,0.0,0.0,0.0,1.1980461073318218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.03553413958176,0.0,5.574398148148148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s10,0.0,0.0,0.0,0.0,0.0,0.0,6.472174863000756,0.0,0.2783692365835226,0.0,0.0,0.0,-1.4754922524565388,0.0,0.0,-1.1417970521541942,0.0,0.0,-0.6336357945956161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2100694444444444,0.0,0.0,0.0,9.504404761904762,23.27943405139834,9.756472741874529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s11,0.0,0.0,0.0,0.0,0.0,0.0,6.472174863000756,0.0,0.2783692365835226,0.0,0.0,0.0,-1.4754922524565388,0.0,0.0,-1.1417970521541942,0.0,0.0,-0.6336357945956161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2100694444444444,0.0,0.0,0.0,9.504404761904762,23.27943405139834,9.756472741874529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s12,0.0,0.0,0.0,0.0,0.0,0.0,7.277719198790627,0.0,0.400356670445956,0.0,0.0,0.0,-2.5299196900982626,0.0,0.0,0.0,0.0,0.0,-1.3472032076719578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.256413454270598,0.0,28.1093002409297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s13,0.0,0.0,0.0,0.0,0.0,0.0,1.3459391534391534,0.0,0.5685232426303857,0.0,0.0,0.0,-1.5755017006802736,0.0,0.0,-0.3479261148904002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.360773337112622,10.673979119425548,15.474212962962962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.73156179138322,0.0,0.0,6.955115163349291,-0.3358959015705052,0.0,0.0,-0.3666855631141337,1.015966553287983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.385462962962963,0.0,0.0,0.0,9.486747291509197,24.46106103552532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.73156179138322,0.0,0.0,6.955115163349291,-0.3358959015705052,0.0,0.0,-0.3666855631141337,1.015966553287983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.385462962962963,0.0,0.0,0.0,9.486747291509197,24.46106103552532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s16,0.0,0.0,0.0,0.0,0.0,0.0,5.6416619425548,0.0,3.410143613000756,0.0,0.0,0.0,0.1281358654572926,0.0,0.0,-0.2158333333333331,0.0,0.0,-0.4379101710128497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8452083333333331,0.0,0.0,0.0,9.643349513416478,12.003301681783825,5.398609221466364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1062199231544471,0.0,0.0,18.15725434618292,0.0,0.0,0.0,0.0,3.337473072562359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.899052658100278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s18,0.0,0.0,0.0,0.0,0.0,0.0,3.9306332687140766,0.0,2.6028954081632656,0.0,0.0,6.393177437641723,0.0,0.0,0.0,0.0,1.007484305450576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5148337112622827,0.0,0.0,0.0,8.94907016204094,24.750554610733182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.398648904006046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s19,0.0,0.0,0.0,0.0,0.0,0.0,2.154698294372821,0.0,3.2886752075047827,0.0,0.0,48.03475169540214,0.0,0.0,0.0,0.0,9.750804356877358,0.0,-0.8556027002918873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.321433989402724,0.0,0.0,4.0165264372143605,0.0,10.064266771909812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.418890392052328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s20,0.0,0.0,0.0,0.0,0.0,0.0,3.814861111111111,0.0,-0.0281018518518521,0.0,0.0,1.9268055555555557,0.0,0.0,0.0,0.0,1.9412500000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.99537037037037,0.0,0.0,1.550925925925926,0.0,8.632222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
