0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
OCCCCC1=CC=CC=C1,182.298379811885,87.01063733028269,51.2823796063026,35.7923890651536,32.49484457137861,22.529685215787644,13.769559327483437,9.907072460369163,9.194287509633698,7.4894764205933555,2.945467059569016,0.05018678620635759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05455467993733721,-0.09561269122956838,-0.10112297020824618,-0.13259126288354106,-0.26111657232425,-0.27791212862398484,-0.3838701303116951,-0.4553479152855695,-0.5425300579069625,-0.5985985091295836,-0.7309875822742284,-0.900598931070718,-1.1317750193895402
OC(C)CCC1=CC=CC=C1,182.98661349194347,89.6659471499436,44.840488713136224,35.783674154079804,32.25505158131141,24.889315083357694,15.82020870371569,9.790602417074824,8.651434685560769,7.074724608814686,2.929220505351641,0.025104029633163046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.015711361086552127,-0.07637610628005796,-0.09883721068621931,-0.14030427297250606,-0.20403820377046342,-0.262679516241896,-0.43122349799882714,-0.4579024711455995,-0.5505672255463914,-0.5983126948070375,-0.7406152798021771,-0.9068079269826234,-1.1312626425326913
CC(C)(O)CCC1=CC=CC=C1,191.65331622044977,94.17496006492469,45.02462795964463,36.26474612852312,34.77849195712864,25.245824274811103,24.00081541906304,14.597650680299832,9.790166081592245,8.17153684573334,6.575554067490625,2.9298383941115786,0.06300819981168912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009485047108323789,-0.030763536302265967,-0.10245513787194246,-0.1089075061458269,-0.13663803117880952,-0.15655216670963942,-0.26268495678271414,-0.4284304013168106,-0.46183379010678854,-0.4818336038763272,-0.5983159724600263,-0.7396247322684457,-0.7693334722353536,-0.8973971884694564,-1.1304288372556612
OCCCC1=NC(C2=CC=CC=C2)=C(C3=CC=CC=C3)O1,273.931646545474,106.24120679916605,92.65424002809503,85.54592614534855,44.8958444720941,44.879721797552165,36.110228165447154,34.4071695912077,33.59807390807337,29.654610386598424,21.088046624790326,15.535283419369696,10.776847215471472,10.263950270970366,9.81961514074994,9.613455829240591,8.061798666507782,4.479953243990203,4.289967189821076,2.7155776499898243,1.4041609350940156,0.09529767475518396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08311236107719956,-0.1232048077954782,-0.12946042714574651,-0.14473917896636646,-0.24680793986043154,-0.2588318521120676,-0.31944226326269437,-0.44692448942669716,-0.47166284433857736,-0.5072793586440976,-0.5969160953050805,-0.6006647984975452,-0.6542040635961949,-0.8881130923990437,-1.096774314933584,-1.156493383330193
O=C(N(C)C(N=CN1C)=C1C2=O)N2CCCCC(C)O,293.31582772463,122.43081603231616,91.85840146949975,81.39836235660746,53.72485790615473,48.76251671725645,38.68807901403599,35.750237521321544,30.791470930958024,26.74171177625915,21.890905957091995,19.66664825632262,16.472721387577238,15.120491024522403,10.093840745489679,7.949976493546922,6.965808131756946,4.745552171942047,3.945647330605804,0.06153650241197468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.018395701696498692,-0.020289569415430597,-0.03624669988660872,-0.04688497476323361,-0.05588676321985975,-0.08040787139371038,-0.0876160727913712,-0.10799084969537182,-0.1156533097301263,-0.1820093141217315,-0.19891793951714282,-0.3702821542564612,-0.4791871951056725,-0.5209587427106817,-0.5754196270050494,-0.6822527791245457,-0.838116940605579,-0.8567356917665355,-0.9357424781864124,-1.026133424034437
OC[C@H]1O[C@@H](N(C=N2)C3=C2C(N(C(C4=CC=CC=C4)=O)C(C5=CC=CC=C5)=O)=NC=N3)[C@H](OC(C6=CC=CC=C6)=O)[C@@H]1OC(C7=CC=CC=C7)=O,480.50194982697633,207.65807325766716,131.1198326726604,125.21721521401699,104.1451990625076,102.33159967242946,82.5380587154934,78.34563623938013,71.30052804725322,68.12245013517554,63.422111085795876,60.77385034587158,50.402438305160146,48.28420792836068,43.9298140757842,35.77243960092445,35.65954223587841,35.478510378615745,34.2785066130408,33.24605456846194,33.18857434661217,32.6905816989129,32.533120209724856,31.40418520729178,29.70852024662329,23.891712169170823,22.989519806015753,20.940845275317507,13.554951042794215,12.69110344759645,11.610723852900598,11.357033115631747,11.23769201717604,9.744386291147062,9.710638363732723,9.671005941662598,9.66224787028241,9.171079662244225,7.780783414967073,7.6787830489605975,6.479021203150946,6.340989359374017,5.442213668700511,4.984649226782748,4.642379732108945,3.6496723078965063,2.496210296115068,2.175193527246244,2.1096369104176302,1.8278758330334337,0.38030635735927576,-0.061003866313646606,-0.07677180131678149,-0.1163665727799407,-0.1301540159555399,-0.1455849389420063,-0.2060991524999208,-0.24036057058613786,-0.24966381910398638,-0.26326935564480414,-0.2650634285583184,-0.27002501887492564,-0.36924633384495587,-0.434920089971545,-0.47522832002371823,-0.4799968557448621,-0.48099197462916193,-0.4862916965380193,-0.5422417716406791,-0.5936467350102939,-0.5963533025238184,-0.5985654466148211,-0.5999942584455362,-0.6069434844998913,-0.7035090222269069,-0.7832956454550567,-1.1068159316070583,-1.1133207614396852,-1.1159153049503667,-1.1269216208512298
OCCN(CC)C(C=C1)=CC=C1/N=N/C2=CC=C([N+]([O-])=O)C=C2Cl,507.5931117166858,229.09703978678698,157.1219424908997,102.86093848964462,71.05584403904062,63.25685343622692,50.45198142840956,46.458901134502334,36.58237983025162,34.51526312773418,32.59538199330301,30.324843435883515,25.26862217492496,20.009008672656606,15.237088073334577,11.938163925520183,11.437561750711332,9.605018062724161,9.458581170372938,8.947898157738196,5.806757039709679,4.631951443784711,2.293607858654729,1.7557542442263365,0.04526574531505769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01117481151838497,-0.07948843263134885,-0.1064425769610801,-0.13165075109714486,-0.25165228744167345,-0.2781851569170565,-0.2911477768769559,-0.36131228349423655,-0.4960624880297292,-0.5015339936904657,-0.5085676214452713,-0.6034023634189057,-0.8159043605788594,-0.9144669964643914,-0.9238884419839762,-1.0658959560618904
OCC1CCCCN1CCCC2=CC=CC=C2,224.76154744265216,116.09767342263244,70.94834464080114,53.81588758883729,41.76896517200244,35.64366930433379,32.81584859992369,29.308599713355253,19.323590644149025,15.562349757123089,12.95380954005738,10.933922502553798,9.819836268950814,9.778971472878988,7.7387296951435935,5.781302230827682,2.9428032761153973,0.12442662490598701,0.05903159993755037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05629125205771007,-0.08175168702580345,-0.09717267375985207,-0.10993592132800183,-0.11910215173820966,-0.1492663242651397,-0.15739052877678256,-0.2068741964715017,-0.26252908177434187,-0.3297890792221847,-0.36364397347907296,-0.4223763478899848,-0.4572475517232194,-0.5206390090650415,-0.5983480270167101,-0.6258493696788155,-0.6863375188204206,-0.7493597897494234,-0.8364211251986884,-0.9700568699840111,-1.1319469071279498
O[C@@H]1C[C@@H](C1)OCC2=CC=CC=C2,215.4674567812885,99.35462628224134,66.98807834479378,39.43389466983329,35.75433057019483,31.847014734270278,21.398157892814865,16.421790219935406,12.083228038890049,9.747667394793634,7.825850218962872,6.0368143674066035,2.9267753888818318,0.04391103198079263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07233900415035098,-0.07422876195132919,-0.10475042640887729,-0.19287760946673715,-0.2588362295516151,-0.3252718836901202,-0.4543168197673592,-0.48408672976389444,-0.5911785588270337,-0.5992787742905462,-0.6487488798547953,-0.9254511264625013,-1.1256844987965702
O=C(OC)[C@H]1N(C(OC(C)(C)C)=O)C[C@H](O)C1,285.85872019172905,113.16372365967962,89.32681406492188,64.57773456604131,51.5852904100296,47.3612359896464,38.07632394217677,28.29195948004407,24.12602948880673,23.398356199608735,22.411489652086054,19.05207498830153,11.441156886732191,7.8635998152668165,7.59149216334779,4.925166285507086,3.2600427390493034,0.04504386442356681,0.006297566332043942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.027743308942584245,-0.034853642508011484,-0.053416965773033724,-0.06434405945239818,-0.09159729075000769,-0.11921104190973819,-0.13031452933071463,-0.14976168022015926,-0.23226262378633789,-0.3584654409085911,-0.4458151298993656,-0.7038826037704121,-0.764424659686128,-0.7667636332634576,-0.7968113106864324,-0.8262057758883242,-0.9153400643899017
O=C(OC)[C@H]1N(C(OC(C)(C)C)=O)C[C@@H](O)C1,288.8548719618629,105.74443544244198,94.96625613523076,65.06266255610633,50.73499660296831,46.421453018964485,38.096562362099654,28.64260762543144,24.123466444048628,23.342554068289807,22.47277127660819,18.916759150455658,11.38817060383928,8.069800474436443,7.295517615879347,4.916867729396764,3.2370363122234056,0.04808609202604538,0.02385350006452123,0.00039145948687943166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03400299854873145,-0.059656324628973766,-0.08211428312367504,-0.08814469952852413,-0.11918156130099289,-0.13324263328949104,-0.15138662933174774,-0.21783348352270016,-0.3435551076778912,-0.46327053446033584,-0.700354485797346,-0.7645257791427733,-0.7662865951520911,-0.8080028728083882,-0.8279373824111521,-0.9182868685706733
O[C@H]1[C@@H](O2)[C@@H](OC2(C)C)O[C@@H]1[C@@H](CO3)OC3(C)C,310.5130237945191,136.0129326465475,74.31600039465016,70.79798430942981,49.61043575262502,43.6509497942452,40.5081346498317,34.20721737067396,24.231840116963415,23.841581652719675,22.866301235754747,20.925347343195053,16.21974840212981,9.251538007054029,6.471461458470414,6.168847751716675,5.78216811741047,4.950038098875595,0.007001575446885522,0.0038431968892244264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01096066966386532,-0.015118728683651673,-0.03347746423350572,-0.08400312441597997,-0.10740313640766658,-0.12467181676369381,-0.12521007289071115,-0.15667280311855422,-0.25177258055661533,-0.32176918769294577,-0.4238746443313634,-0.5323931260819931,-0.6761063422650473,-0.7675968786922287,-0.768288187892774,-0.7838027210742576,-0.8754866672112063,-0.8803568051992665
O[C@H]1[C@@]([H])(OC[C@@H]2OC(C)=O)[C@]2([H])OC1,263.73557345802607,104.6842194606924,71.55952574987998,59.68928059052046,47.90186168252964,30.18977488389682,25.24654332578978,23.105814140740414,19.379794482722364,9.320363132918517,7.398553512488008,5.7414132269972535,4.825264795480707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.020087433929277,-0.050245641651725625,-0.058979489050308545,-0.06616586844794822,-0.10121037983707279,-0.25446070906045787,-0.35210343504238567,-0.4692037548435884,-0.5945437870392191,-0.740511949142761,-0.765008966998655,-0.8571458331800327
