0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
FC(F)(F)c1ccc(Cl)cc1,484.1344250344714,221.59695143467948,79.23118450779226,62.2433836566334,61.62934653336469,34.85039055759658,30.77551115886889,11.397055596105444,9.694396157241036,5.6358026171315965,2.3221377077644783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-0.2515270199994977,-0.2797993063805042,-0.5980596828915209,-0.9807773139197206
FC(F)(F)c1ccc(Br)cc1,2555.335276300889,236.23645533780427,83.01311582045184,62.24339836307269,61.62935533788054,34.84936519239771,31.575820759744357,11.503794599729755,9.694290012559867,5.701496234658279,2.333952582571214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-0.25166378663372274,-0.2734280844010393,-0.5982377710993937,-0.9741175802674413
FC(F)(F)c1ccc(I)cc1,6885.733904699157,238.99764985111824,84.38331362805502,62.24340555435282,61.62937863203298,34.8487602720614,31.908763814968093,11.549297173610626,9.69386441268508,5.728620662877383,2.338383772065301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-0.2517818920556632,-0.27057089435373005,-0.5984144339318133,-0.971394703891218
COc1ccc(Cl)cc1,475.69509660256745,148.46666174206493,61.603716089934025,35.804873674465696,27.68510803531752,17.820523234438983,9.71873275059487,7.451985542007192,2.6112216325153055,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.04914982673873716,-0.05257615957360817,-0.2551742884418525,-0.2803690174035614,-0.598860694658863,-0.8015877084496396,-1.0023845119746622
COc1ccc(Br)cc1,2553.1944122427562,158.81981349859248,63.60268625651321,35.81031663659204,28.23662351056331,17.884985183574162,9.71959498389905,7.563519598489799,2.6315044184071628,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.04915056564848827,-0.05249160820867645,-0.25489084100757464,-0.2744384640839202,-0.5990369940986842,-0.8009201847714109,-0.9962588940050228
COc1ccc(I)cc1,6884.218802169341,161.66078443491514,64.36267948268197,35.81249665481874,28.467033595027203,17.911188617768893,9.719610495695273,7.6103326280725625,2.639449463724566,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.049150645304419795,-0.05245320124881211,-0.25471920984902935,-0.27188006131528153,-0.5992100683565774,-0.8006366765202848,-0.9937516724909622
CCc1ccc(Cl)cc1,474.3179648154377,130.3619259566116,49.58730972219108,35.609369424887916,27.702458631032776,14.27440130479854,9.79346711102831,7.435023007823629,2.769632604264972,0.01782795277174259,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0568089369415958,-0.12922728219189059,-0.261878504167803,-0.27651632128976295,-0.4836683579775292,-0.5979817127421956,-0.8540878763614971,-1.0499839628958614
CCc1ccc(Br)cc1,2552.7926071986963,140.64993446129182,50.756834394288,35.608327965028245,28.1850540610709,14.348055496136633,9.793363747942296,7.529477978302852,2.793531829201452,0.017822094896696648,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05677319816415656,-0.12922758255674716,-0.2620083716438911,-0.27017606561489577,-0.4834412685036809,-0.5981605339646775,-0.8516911879168442,-1.04585176130998
CCc1ccc(I)cc1,6883.935439747249,143.69856185625102,51.227459103469805,35.60774057665221,28.383010945332646,14.379310242775464,9.79293302709588,7.568753635875285,2.802960537584028,0.01781639550567945,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.056756610012834476,-0.12922820587390277,-0.26211849522408887,-0.26733044761018454,-0.4833525232131499,-0.5983342106538008,-0.8506760097585844,-1.044203078874071
Clc1ccccn1,474.0778311963705,119.48301464957171,40.420284315936485,33.46535753550569,10.616992765655771,9.27079000596166,3.107819486946472,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-0.11704287015591859,-0.335258342260875,-0.5399812007894884,-1.0061881649113793
Brc1ccccn1,2552.7570685746637,130.29804875851778,40.504568573466884,34.267187990933756,10.659285521471823,9.417355548192186,3.149553628275012,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-0.11550042705073206,-0.3336656849901178,-0.5384178216339665,-1.0034136031172436
Ic1ccccn1,6883.87281044346,133.65483600498837,40.544972548093924,34.59671716635797,10.680978673022294,9.47741791800422,3.1665635580097686,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-0.11484091605888909,-0.3329787662139305,-0.537772408707494,-1.0023259328285026
Clc1cccnc1,473.01635668712754,121.21407111766236,39.86267382522287,33.22162271878658,10.711664497659202,9.313369138269852,3.1443151202642827,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-0.1674204667495383,-0.43410438921675726,-0.48057303397328127,-0.9583558372234738
Brc1cccnc1,2552.244788470065,131.19722148661154,40.128168038983524,34.168906169273605,10.732560719251518,9.441082066075897,3.176178790523762,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-0.16558899503320723,-0.4329480349540481,-0.47611252005059457,-0.9521851320187071
Ic1cccnc1,6883.517105759914,134.27974261403077,40.26140806932109,34.54374193358012,10.74240245675058,9.494404619810572,3.1886260421200796,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-0.16476174855228667,-0.4323714305668065,-0.4742854754224719,-0.9496345528614968
